Meta data,
  aggregation method, average
  max retention, 86400
  xFilesFactor, 0.5

Archive 0 info,
  offset, 28
  seconds per point, 1
  points, 86400
  retention, 86400
  size, 1036800

Archive 0 data,
9355, 1513602941,          2
9356, 1513602942,          7
9357, 1513602943,          6
9358, 1513602944,          7
9359, 1513602945,          7
9360, 1513602946,          5
9361, 1513602947,          9
9362, 1513602948,          6
9363, 1513602949,          9
9364, 1513602950,          7
9365, 1513602951,          5
9366, 1513602952,          6
9367, 1513602953,         11
9368, 1513602954,          8
9369, 1513602955,          6
9370, 1513602956,          6
9371, 1513602957,          5
9372, 1513602958,         10
9373, 1513602959,         10
9374, 1513602960,          6
9375, 1513602961,          5
9376, 1513602962,          6
9377, 1513602963,         11
9378, 1513602964,         10
9379, 1513602965,          9
9380, 1513602966,          4
9381, 1513602967,          2
9382, 1513602968,          6
9383, 1513602969,          6
9384, 1513602970,          2
9385, 1513602971,          2
9386, 1513602972,          2
9387, 1513602973,         10
9388, 1513602974,          6
9389, 1513602975,          2
9390, 1513602976,          4
9391, 1513602977,          2
9392, 1513602978,          3
9393, 1513602979,         13
9394, 1513602980,          7
9395, 1513602981,          7
9396, 1513602982,          5
9397, 1513602983,          5
9398, 1513602984,          9
9399, 1513602985,          5
9400, 1513602986,          7
9401, 1513602987,          5
9402, 1513602988,          6
9403, 1513602989,         15
9404, 1513602990,          8
9405, 1513602991,          5
9406, 0,          0
9407, 1513602993,          6
9408, 1513602994,          5
9409, 1513602995,         10
9410, 1513602996,          6
9411, 1513602997,          6
9412, 1513602998,          6
9413, 1513602999,          5
9414, 1513603000,         11
9415, 1513603001,         13
9416, 1513603002,          9
9417, 1513603003,          4
9418, 1513603004,          2
9419, 1513603005,          2
9420, 1513603006,          5
9421, 1513603007,          2
9422, 1513603008,          2
9423, 1513603009,          2
9424, 1513603010,         11
9425, 1513603011,          9
9426, 1513603012,          2
9427, 1513603013,          4
9428, 1513603014,          2
9429, 1513603015,          3
9430, 1513603016,          9
9431, 1513603017,          6
9432, 1513603018,          7
9433, 1513603019,          5
9434, 1513603020,          9
9435, 1513603021,          9
9436, 1513603022,          6
9437, 1513603023,          7
9438, 1513603024,          6
9439, 1513603025,          6
9440, 1513603026,          8
9441, 1513603027,         11
9442, 1513603028,          5
9443, 1513603029,          6
9444, 1513603030,          9
9445, 1513603031,          6
9446, 1513603032,         10
9447, 1513603033,          6
9448, 1513603034,          6
9449, 1513603035,          5
9450, 1513603036,          7
9451, 1513603037,         13
9452, 1513603038,          9
9453, 1513603039,          4
9454, 1513603040,          6
9455, 1513603041,          3
9456, 1513603042,          5
9457, 1513603043,          2
9458, 1513603044,          2
9459, 1513603045,          2
9460, 1513603046,          7
9461, 1513603047,          6
9462, 1513603048,          5
9463, 1513603049,          4
9464, 1513603050,          6
9465, 1513603051,          4
9466, 1513603052,          6
9467, 1513603053,         10
9468, 1513603054,          7
9469, 1513603055,          5
9470, 1513603056,          5
9471, 1513603057,          6
9472, 1513603058,          9
9473, 1513603059,          7
9474, 1513603060,         10
9475, 1513603061,          6
9476, 1513603062,          7
9477, 1513603063,         11
9478, 1513603064,          6
9479, 1513603065,          6
9480, 1513603066,          5
9481, 1513603067,          5
9482, 1513603068,         10
9483, 1513603069,          6
9484, 1513603070,         10
9485, 1513603071,          5
9486, 1513603072,          7
9487, 1513603073,         10
9488, 1513603074,         13
9489, 1513603075,          4
9490, 1513603076,          2
9491, 1513603077,          2
9492, 1513603078,          2
9493, 1513603079,          5
9494, 1513603080,          6
9495, 1513603081,          3
9496, 1513603082,          7
9497, 1513603083,          5
9498, 1513603084,          5
9499, 1513603085,          4
9500, 1513603086,          2
9501, 1513603087,          3
9502, 1513603088,          6
9503, 1513603089,         10
9504, 1513603090,         11
9505, 1513603091,          5
9506, 1513603092,          5
9507, 1513603093,          6
9508, 1513603094,          6
9509, 1513603095,         10
9510, 1513603096,          5
9511, 1513603097,          6
9512, 1513603098,          8
9513, 1513603099,          8
9514, 1513603100,         12
9515, 1513603101,          7
9516, 1513603102,          5
9517, 1513603103,          5
9518, 1513603104,          7
9519, 1513603105,          9
9520, 1513603106,          5
9521, 1513603107,          5
9522, 1513603108,          7
9523, 1513603109,         10
9524, 1513603110,         17
9525, 1513603111,          4
9526, 1513603112,          2
9527, 1513603113,          2
9528, 1513603114,          2
9529, 1513603115,          5
9530, 1513603116,          2
9531, 1513603117,          2
9532, 1513603118,          7
9533, 1513603119,          5
9534, 1513603120,          6
9535, 1513603121,          8
9536, 1513603122,          2
9537, 1513603123,          3
9538, 1513603124,          6
9539, 1513603125,          6
9540, 1513603126,         11
9541, 1513603127,          5
9542, 1513603128,          5
9543, 1513603129,          6
9544, 1513603130,         10
9545, 1513603131,         11
9546, 1513603132,          5
9547, 1513603133,          6
9548, 1513603134,          8
9549, 1513603135,          8
9550, 1513603136,          9
9551, 1513603137,          6
9552, 1513603138,          5
9553, 1513603139,          5
9554, 1513603140,         11
9555, 1513603141,          6
9556, 1513603142,          9
9557, 1513603143,          5
9558, 1513603144,          8
9559, 1513603145,         10
9560, 1513603146,          9
9561, 1513603147,          7
9562, 1513603148,          2
9563, 1513603149,          3
9564, 1513603150,          6
9565, 1513603151,          2
9566, 1513603152,          5
9567, 1513603153,          2
9568, 1513603154,          7
9569, 1513603155,          5
9570, 1513603156,          2
9571, 1513603157,          8
9572, 1513603158,          2
9573, 1513603159,          4
9574, 1513603160,         10
9575, 1513603161,          7
9576, 1513603162,         10
9577, 1513603163,          6
9578, 1513603164,          5
9579, 1513603165,          6
9580, 1513603166,          5
9581, 1513603167,          7
9582, 1513603168,          9
9583, 1513603169,          6
9584, 1513603170,         12
9585, 1513603171,          8
9586, 1513603172,          6
9587, 1513603173,         10
9588, 1513603174,          5
9589, 1513603175,          5
9590, 1513603176,          7
9591, 1513603177,          6
9592, 1513603178,          9
9593, 1513603179,          5
9594, 1513603180,         12
9595, 1513603181,         10
9596, 1513603182,          9
9597, 1513603183,          7
9598, 1513603184,          2
9599, 1513603185,          2
9600, 1513603186,          2
9601, 1513603187,          2
9602, 1513603188,          2
9603, 1513603189,          6
9604, 1513603190,         11
9605, 1513603191,          5
9606, 1513603192,          2
9607, 1513603193,          4
9608, 1513603194,          5
9609, 1513603195,          3
9610, 1513603196,          6
9611, 1513603197,          6
9612, 1513603198,          7
9613, 1513603199,          9
9614, 1513603200,          9
9615, 1513603201,          6
9616, 1513603202,          5
9617, 1513603203,          7
9618, 1513603204,          9
9619, 1513603205,          6
9620, 1513603206,          8
9621, 1513603207,          8
9622, 1513603208,          5
9623, 1513603209,          9
9624, 1513603210,         10
9625, 1513603211,          5
9626, 1513603212,          7
9627, 1513603213,          6
9628, 1513603214,          6
9629, 1513603215,          9
9630, 1513603216,          8
9631, 1513603217,         10
9632, 1513603218,          9
9633, 1513603219,          4
9634, 1513603220,         10
9635, 1513603221,          3
9636, 1513603222,          2
9637, 1513603223,          2
9638, 1513603224,          2
9639, 1513603225,          6
9640, 1513603226,          7
9641, 1513603227,          6
9642, 1513603228,          2
9643, 1513603229,          4
9644, 1513603230,          4
9645, 1513603231,          6
9646, 1513603232,          6
9647, 1513603233,          7
9648, 1513603234,          5
9649, 1513603235,          9
9650, 1513603236,          6
9651, 1513603237,          5
9652, 1513603238,          7
9653, 1513603239,         10
9654, 1513603240,         10
9655, 1513603241,          8
9656, 1513603242,          8
9657, 1513603243,          6
9658, 1513603244,          6
9659, 1513603245,          9
9660, 1513603246,          5
9661, 1513603247,          7
9662, 1513603248,          6
9663, 1513603249,          9
9664, 1513603250,          8
9665, 1513603251,          8
9666, 1513603252,         10
9667, 1513603253,          9
9668, 1513603254,          3
9669, 1513603255,          2
9670, 1513603256,          6
9671, 1513603257,          2
9672, 1513603258,          2
9673, 1513603259,          6
9674, 1513603260,          3
9675, 1513603261,         11
9676, 1513603262,          5
9677, 1513603263,          2
9678, 1513603264,          4
9679, 1513603265,          2
9680, 1513603266,          7
9681, 1513603267,          6
9682, 1513603268,          6
9683, 1513603269,         11
9684, 1513603270,          5
9685, 1513603271,          9
9686, 1513603272,          6
9687, 1513603273,          6
9688, 1513603274,          7
9689, 1513603275,          5
9690, 1513603276,          9
9691, 1513603277,          8
9692, 1513603278,          7
9693, 1513603279,         10
9694, 1513603280,          6
9695, 1513603281,          5
9696, 1513603282,          9
9697, 1513603283,          7
9698, 1513603284,          6
9699, 1513603285,          5
9700, 1513603286,          5
9701, 1513603287,         11
9702, 1513603288,         10
9703, 1513603289,         13
9704, 1513603290,          4
9705, 1513603291,          2
9706, 1513603292,          6
9707, 1513603293,          2
9708, 1513603294,          2
9709, 1513603295,          2
9710, 1513603296,          3
9711, 1513603297,         11
9712, 1513603298,          5
9713, 1513603299,          6
9714, 1513603300,          4
9715, 1513603301,          2
9716, 1513603302,          4
9717, 1513603303,          9
9718, 1513603304,          6
9719, 1513603305,          7
9720, 1513603306,          5
9721, 1513603307,          5
9722, 1513603308,          9
9723, 1513603309,         10
9724, 1513603310,          7
9725, 1513603311,          5
9726, 1513603312,          6
9727, 1513603313,         11
9728, 1513603314,          8
9729, 1513603315,          5
9730, 1513603316,          6
9731, 1513603317,          5
9732, 1513603318,          9
9733, 1513603319,         11
9734, 1513603320,          6
9735, 1513603321,          5
9736, 1513603322,          5
9737, 1513603323,         10
9738, 1513603324,         10
9739, 1513603325,          9
9740, 1513603326,          4
9741, 1513603327,          2
9742, 1513603328,          2
9743, 1513603329,          9
9744, 1513603330,          2
9745, 1513603331,          2
9746, 1513603332,          3
9747, 1513603333,          7
9748, 1513603334,          9
9749, 1513603335,          2
9750, 1513603336,          4
9751, 1513603337,          2
9752, 1513603338,          4
9753, 1513603339,         13
9754, 1513603340,          7
9755, 1513603341,          7
9756, 1513603342,          5
9757, 1513603343,          5
9758, 1513603344,          9
9759, 1513603345,          6
9760, 1513603346,          7
9761, 1513603347,          5
9762, 1513603348,          6
9763, 1513603349,         12
9764, 1513603350,         10
9765, 1513603351,          6
9766, 1513603352,          6
9767, 1513603353,          5
9768, 0,          0
9769, 1513603355,         11
9770, 1513603356,          6
9771, 1513603357,          5
9772, 1513603358,          5
9773, 1513603359,         11
9774, 1513603360,         13
9775, 1513603361,          9
9776, 1513603362,          4
9777, 1513603363,          2
9778, 1513603364,          2
9779, 1513603365,          5
9780, 1513603366,          2
9781, 1513603367,          2
9782, 1513603368,          2
9783, 1513603369,         11
9784, 1513603370,          6
9785, 1513603371,          5
9786, 1513603372,          4
9787, 1513603373,          2
9788, 1513603374,          3
9789, 1513603375,          6
9790, 1513603376,         10
9791, 1513603377,          7
9792, 1513603378,          5
9793, 1513603379,          9
9794, 1513603380,          6
9795, 1513603381,          9
9796, 1513603382,          7
9797, 1513603383,          6
9798, 1513603384,          6
9799, 1513603385,          8
9800, 1513603386,         11
9801, 1513603387,          6
9802, 1513603388,          6
9803, 1513603389,          9
9804, 1513603390,          5
9805, 1513603391,         10
9806, 1513603392,          7
9807, 1513603393,          5
9808, 1513603394,          5
9809, 1513603395,          7
9810, 1513603396,         10
9811, 1513603397,         13
9812, 1513603398,          4
9813, 1513603399,          6
9814, 1513603400,          3
9815, 1513603401,          2
9816, 1513603402,          5
9817, 1513603403,          2
9818, 1513603404,          2
9819, 1513603405,          7
9820, 1513603406,          5
9821, 1513603407,          5
9822, 1513603408,          4
9823, 1513603409,          6
9824, 1513603410,          4
9825, 1513603411,          6
9826, 1513603412,         10
9827, 1513603413,          7
9828, 1513603414,          5
9829, 1513603415,          5
9830, 1513603416,          6
9831, 1513603417,          6
9832, 1513603418,         10
9833, 1513603419,          9
9834, 1513603420,          6
9835, 1513603421,          7
9836, 1513603422,          8
9837, 1513603423,          9
9838, 1513603424,          6
9839, 1513603425,          5
9840, 1513603426,          5
9841, 1513603427,          7
9842, 1513603428,          9
9843, 1513603429,          9
9844, 1513603430,          5
9845, 1513603431,          8
9846, 1513603432,         10
9847, 1513603433,         13
9848, 1513603434,          4
9849, 1513603435,          2
9850, 1513603436,          2
9851, 1513603437,          2
9852, 1513603438,          5
9853, 1513603439,          7
9854, 1513603440,          3
9855, 1513603441,          7
9856, 1513603442,          5
9857, 1513603443,          2
9858, 1513603444,          8
9859, 1513603445,          2
9860, 1513603446,          4
9861, 1513603447,          6
9862, 1513603448,          6
9863, 1513603449,         15
9864, 1513603450,          6
9865, 1513603451,          5
9866, 1513603452,          6
9867, 1513603453,          6
9868, 1513603454,         11
9869, 1513603455,          5
9870, 1513603456,          6
9871, 1513603457,          8
9872, 1513603458,          8
9873, 1513603459,         13
9874, 1513603460,          7
9875, 1513603461,          5
9876, 1513603462,          5
9877, 1513603463,          7
9878, 1513603464,          6
9879, 1513603465,          9
9880, 1513603466,          5
9881, 1513603467,          7
9882, 1513603468,         10
9883, 1513603469,         13
9884, 1513603470,          7
9885, 1513603471,          1
9886, 1513603472,          2
9887, 1513603473,          2
9888, 1513603474,          2
9889, 1513603475,          5
9890, 1513603476,          2
9891, 1513603477,          7
9892, 1513603478,          5
9893, 1513603479,          6
9894, 1513603480,          7
9895, 1513603481,          2
9896, 1513603482,          3
9897, 1513603483,          6
9898, 1513603484,          6
9899, 1513603485,          7
9900, 1513603486,          9
9901, 1513603487,          5
9902, 1513603488,          6
9903, 1513603489,         10
9904, 1513603490,          7
9905, 1513603491,          9
9906, 1513603492,          6
9907, 1513603493,          8
9908, 1513603494,          8
9909, 1513603495,          5
9910, 1513603496,          9
9911, 1513603497,          5
9912, 1513603498,          5
9913, 1513603499,         12
9914, 1513603500,          6
9915, 1513603501,          9
9916, 1513603502,          5
9917, 1513603503,          7
9918, 1513603504,         10
9919, 1513603505,          9
9920, 1513603506,          4
9921, 1513603507,          5
9922, 1513603508,          2
9923, 1513603509,          6
9924, 1513603510,          2
9925, 1513603511,          2
9926, 1513603512,          6
9927, 1513603513,          7
9928, 1513603514,          5
9929, 1513603515,          2
9930, 1513603516,          4
9931, 1513603517,          5
9932, 1513603518,          4
9933, 1513603519,          9
9934, 1513603520,          7
9935, 1513603521,          7
9936, 1513603522,          9
9937, 1513603523,          5
9938, 1513603524,          6
9939, 1513603525,          6
9940, 1513603526,          7
9941, 1513603527,          8
9942, 1513603528,          6
9943, 1513603529,         11
9944, 1513603530,          8
9945, 1513603531,          6
9946, 1513603532,          6
9947, 1513603533,          8
9948, 1513603534,          5
9949, 1513603535,          7
9950, 1513603536,          6
9951, 1513603537,          5
9952, 1513603538,          9
9953, 1513603539,         12
9954, 1513603540,         10
9955, 1513603541,          9
9956, 1513603542,          4
9957, 1513603543,          5
9958, 1513603544,          3
9959, 1513603545,          2
9960, 1513603546,          2
9961, 1513603547,          2
9962, 1513603548,          6
9963, 1513603549,         11
9964, 1513603550,          5
9965, 1513603551,          2
9966, 1513603552,          4
9967, 1513603553,          2
9968, 1513603554,          7
9969, 1513603555,          6
9970, 1513603556,          6
9971, 1513603557,          7
9972, 1513603558,          5
9973, 1513603559,         13
9974, 1513603560,          6
9975, 1513603561,          5
9976, 1513603562,          7
9977, 1513603563,          6
9978, 1513603564,          9
9979, 1513603565,          8
9980, 1513603566,          7
9981, 1513603567,          6
9982, 1513603568,          6
9983, 1513603569,         13
9984, 1513603570,          5
9985, 1513603571,          7
9986, 1513603572,          6
9987, 1513603573,          5
9988, 1513603574,          8
9989, 1513603575,          8
9990, 1513603576,         10
9991, 1513603577,          9
9992, 1513603578,          4
9993, 1513603579,          6
9994, 1513603580,          6
9995, 1513603581,          2
9996, 1513603582,          2
9997, 1513603583,          2
9998, 1513603584,          2
9999, 1513603585,         11
10000, 1513603586,          5
10001, 1513603587,          2
10002, 1513603588,          4
10003, 1513603589,          6
10004, 1513603590,          7
10005, 1513603591,          6
10006, 1513603592,          6
10007, 1513603593,          7
10008, 1513603594,          5
10009, 1513603595,          8
10010, 1513603596,          6
10011, 1513603597,          6
10012, 1513603598,          7
10013, 1513603599,          9
10014, 1513603600,          6
10015, 1513603601,         11
10016, 1513603602,          8
10017, 1513603603,          6
10018, 1513603604,          6
10019, 1513603605,          5
10020, 1513603606,          9
10021, 1513603607,          7
10022, 1513603608,          6
10023, 1513603609,         10
10024, 1513603610,          5
10025, 1513603611,         11
10026, 1513603612,         10
10027, 1513603613,          9
10028, 1513603614,          4
10029, 1513603615,          2
10030, 1513603616,          6
10031, 1513603617,          2
10032, 1513603618,          2
10033, 1513603619,          6
10034, 1513603620,          3
10035, 1513603621,         10
10036, 1513603622,          6
10037, 1513603623,          2
10038, 1513603624,          4
10039, 1513603625,          2
10040, 1513603626,          3
10041, 1513603627,          9
10042, 1513603628,          6
10043, 1513603629,         11
10044, 1513603630,          6
10045, 1513603631,          5
10046, 1513603632,          9
10047, 1513603633,          6
10048, 1513603634,          7
10049, 1513603635,          5
10050, 1513603636,          6
10051, 1513603637,         11
10052, 1513603638,          8
10053, 1513603639,          9
10054, 1513603640,          7
10055, 1513603641,          5
10056, 1513603642,          8
10057, 1513603643,          8
10058, 1513603644,          6
10059, 1513603645,          5
10060, 1513603646,          5
10061, 1513603647,          8
10062, 1513603648,         13
10063, 1513603649,         13
10064, 1513603650,          4
10065, 1513603651,          2
10066, 1513603652,          3
10067, 1513603653,          5
10068, 1513603654,          2
10069, 1513603655,          2
10070, 1513603656,          2
10071, 1513603657,          7
10072, 1513603658,          9
10073, 1513603659,          6
10074, 1513603660,          4
10075, 1513603661,          2
10076, 1513603662,          4
10077, 1513603663,          8
10078, 1513603664,          7
10079, 1513603665,          7
10080, 1513603666,          5
10081, 1513603667,          5
10082, 1513603668,          6
10083, 1513603669,         13
10084, 1513603670,          7
10085, 1513603671,          5
10086, 1513603672,          6
10087, 1513603673,          8
10088, 1513603674,         11
10089, 1513603675,          6
10090, 1513603676,          6
10091, 1513603677,          5
10092, 1513603678,          5
10093, 1513603679,         14
10094, 1513603680,          7
10095, 1513603681,          6
10096, 1513603682,          5
10097, 1513603683,          8
10098, 1513603684,         13
10099, 1513603685,          9
10100, 1513603686,          4
10101, 1513603687,          2
10102, 1513603688,          2
10103, 1513603689,          6
10104, 1513603690,          5
10105, 1513603691,          2
10106, 1513603692,          2
10107, 1513603693,          7
10108, 1513603694,          5
10109, 1513603695,          5
10110, 1513603696,          4
10111, 1513603697,          2
10112, 1513603698,          3
10113, 1513603699,         10
10114, 1513603700,         10
10115, 1513603701,          7
10116, 1513603702,          5
10117, 1513603703,          5
10118, 1513603704,          6
10119, 1513603705,          9
10120, 1513603706,          7
10121, 1513603707,          5
10122, 1513603708,          6
10123, 1513603709,         11
10124, 1513603710,          9
10125, 1513603711,          9
10126, 1513603712,          6
10127, 1513603713,          5
10128, 1513603714,          5
10129, 1513603715,          7
10130, 1513603716,          9
10131, 1513603717,          5
10132, 1513603718,          5
10133, 1513603719,         11
10134, 1513603720,         10
10135, 1513603721,         12
10136, 1513603722,          4
10137, 1513603723,          2
10138, 1513603724,          2
10139, 1513603725,          2
10140, 1513603726,          5
10141, 1513603727,          2
10142, 1513603728,          3
10143, 1513603729,         10
10144, 1513603730,          6
10145, 1513603731,          5
10146, 1513603732,          5
10147, 1513603733,          2
10148, 1513603734,          3
10149, 1513603735,          6
10150, 1513603736,          6
10151, 1513603737,         11
10152, 1513603738,          5
10153, 1513603739,          9
10154, 1513603740,          6
10155, 1513603741,          5
10156, 1513603742,         11
10157, 1513603743,          5
10158, 1513603744,          6
10159, 1513603745,          8
10160, 1513603746,          8
10161, 1513603747,          9
10162, 1513603748,          6
10163, 1513603749,          9
10164, 1513603750,          5
10165, 1513603751,          7
10166, 1513603752,          9
10167, 1513603753,          6
10168, 1513603754,          5
10169, 1513603755,          8
10170, 1513603756,         10
10171, 1513603757,          9
10172, 1513603758,          7
10173, 1513603759,          6
10174, 1513603760,          3
10175, 1513603761,          2
10176, 1513603762,          2
10177, 1513603763,          5
10178, 1513603764,          2
10179, 1513603765,          7
10180, 1513603766,          5
10181, 1513603767,          2
10182, 1513603768,          8
10183, 1513603769,          6
10184, 1513603770,          4
10185, 1513603771,          6
10186, 1513603772,          6
10187, 1513603773,         11
10188, 1513603774,          5
10189, 1513603775,          5
10190, 1513603776,          6
10191, 1513603777,          5
10192, 1513603778,         10
10193, 1513603779,         10
10194, 1513603780,          6
10195, 1513603781,          7
10196, 1513603782,          8
10197, 1513603783,          6
10198, 1513603784,          9
10199, 1513603785,          5
10200, 1513603786,          5
10201, 1513603787,          7
10202, 1513603788,          6
10203, 1513603789,         13
10204, 1513603790,          6
10205, 1513603791,          8
10206, 1513603792,         10
10207, 1513603793,          9
10208, 1513603794,          7
10209, 1513603795,          2
10210, 1513603796,          2
10211, 1513603797,          2
10212, 1513603798,          2
10213, 1513603799,          8
10214, 1513603800,          4
10215, 1513603801,          7
10216, 1513603802,          5
10217, 1513603803,          2
10218, 1513603804,          4
10219, 1513603805,          5
10220, 1513603806,          3
10221, 1513603807,          6
10222, 1513603808,          6
10223, 1513603809,         11
10224, 1513603810,         10
10225, 1513603811,          5
10226, 1513603812,          6
10227, 1513603813,          5
10228, 1513603814,          7
10229, 1513603815,          9
10230, 1513603816,          6
10231, 1513603817,          8
10232, 1513603818,          8
10233, 1513603819,          9
10234, 1513603820,          8
10235, 1513603821,          7
10236, 1513603822,          5
10237, 1513603823,          7
10238, 0,          0
10239, 1513603825,          6
10240, 1513603826,          5
10241, 1513603827,          9
10242, 1513603828,          7
10243, 1513603829,         10
10244, 1513603830,         12
10245, 1513603831,          5
10246, 1513603832,          5
10247, 1513603833,          2
10248, 1513603834,          2
10249, 1513603835,          2
10250, 1513603836,          2
10251, 1513603837,          6
10252, 1513603838,          7
10253, 1513603839,          5
10254, 1513603840,          6
10255, 1513603841,          4
10256, 1513603842,          5
10257, 1513603843,          4
10258, 1513603844,          6
10259, 1513603845,          6
10260, 1513603846,          7
10261, 1513603847,          5
10262, 1513603848,          9
10263, 1513603849,          6
10264, 1513603850,         10
10265, 1513603851,          7
10266, 1513603852,          5
10267, 1513603853,          9
10268, 1513603854,          8
10269, 1513603855,          8
10270, 1513603856,          5
10271, 1513603857,          6
10272, 1513603858,          9
10273, 1513603859,          5
10274, 1513603860,         11
10275, 1513603861,          7
10276, 1513603862,          5
10277, 1513603863,          9
10278, 1513603864,          8
10279, 1513603865,         10
10280, 1513603866,          9
10281, 1513603867,          4
10282, 1513603868,          2
10283, 1513603869,          6
10284, 1513603870,          6
10285, 1513603871,          2
10286, 1513603872,          2
10287, 1513603873,          2
10288, 1513603874,         11
10289, 1513603875,          5
10290, 1513603876,          2
10291, 1513603877,          4
10292, 1513603878,          2
10293, 1513603879,          7
10294, 1513603880,         10
10295, 1513603881,          7
10296, 1513603882,          7
10297, 1513603883,          5
10298, 1513603884,          9
10299, 1513603885,          6
10300, 1513603886,          5
10301, 1513603887,          7
10302, 1513603888,          5
10303, 1513603889,          9
10304, 1513603890,         11
10305, 1513603891,          8
10306, 1513603892,          6
10307, 1513603893,          6
10308, 1513603894,          5
10309, 1513603895,          9
10310, 1513603896,          7
10311, 1513603897,          6
10312, 1513603898,          5
10313, 1513603899,          5
10314, 1513603900,         15
10315, 1513603901,         10
10316, 1513603902,          9
10317, 1513603903,          4
10318, 1513603904,          2
10319, 1513603905,          6
10320, 1513603906,          2
10321, 1513603907,          2
10322, 1513603908,          2
10323, 1513603909,          2
10324, 1513603910,         14
10325, 1513603911,          6
10326, 1513603912,          2
10327, 1513603913,          4
10328, 1513603914,          2
10329, 1513603915,          4
10330, 1513603916,          8
10331, 1513603917,          6
10332, 1513603918,          7
10333, 1513603919,          5
10334, 1513603920,          9
10335, 1513603921,          9
10336, 1513603922,          5
10337, 1513603923,          7
10338, 1513603924,          6
10339, 1513603925,          6
10340, 1513603926,         11
10341, 1513603927,          8
10342, 1513603928,          6
10343, 1513603929,          6
10344, 1513603930,          9
10345, 1513603931,          9
10346, 1513603932,          7
10347, 1513603933,          6
10348, 1513603934,          6
10349, 1513603935,          5
10350, 1513603936,         10
10351, 1513603937,         11
10352, 1513603938,          9
10353, 1513603939,          4
10354, 1513603940,          6
10355, 1513603941,          2
10356, 1513603942,          5
10357, 1513603943,          2
10358, 1513603944,          2
10359, 1513603945,          2
10360, 1513603946,          7
10361, 1513603947,          9
10362, 1513603948,          2
10363, 1513603949,          4
10364, 1513603950,          6
10365, 1513603951,          4
10366, 1513603952,          9
10367, 1513603953,          6
10368, 1513603954,          7
10369, 1513603955,          5
10370, 1513603956,          5
10371, 1513603957,          9
10372, 1513603958,          6
10373, 1513603959,          7
10374, 1513603960,          9
10375, 1513603961,          6
10376, 1513603962,          7
10377, 1513603963,         11
10378, 1513603964,          6
10379, 1513603965,          6
10380, 1513603966,          5
10381, 1513603967,          5
10382, 1513603968,         11
10383, 1513603969,          6
10384, 1513603970,         10
10385, 1513603971,          5
10386, 1513603972,          7
10387, 1513603973,         13
10388, 1513603974,          9
10389, 1513603975,          4
10390, 1513603976,          2
10391, 1513603977,          2
10392, 1513603978,          5
10393, 1513603979,          2
10394, 1513603980,          6
10395, 1513603981,          2
10396, 1513603982,          7
10397, 1513603983,          8
10398, 1513603984,          2
10399, 1513603985,          4
10400, 1513603986,          2
10401, 1513603987,          4
10402, 1513603988,          6
10403, 1513603989,         10
10404, 1513603990,         11
10405, 1513603991,          7
10406, 1513603992,          5
10407, 1513603993,          6
10408, 1513603994,          9
10409, 1513603995,          7
10410, 1513603996,          5
10411, 1513603997,          6
10412, 1513603998,          7
10413, 1513603999,         11
10414, 1513604000,         10
10415, 1513604001,          6
10416, 1513604002,          5
10417, 1513604003,          5
10418, 1513604004,         10
10419, 1513604005,          7
10420, 1513604006,          5
10421, 1513604007,          5
10422, 1513604008,          7
10423, 1513604009,         10
10424, 1513604010,         16
10425, 1513604011,          5
10426, 1513604012,          2
10427, 1513604013,          3
10428, 1513604014,          2
10429, 1513604015,          5
10430, 1513604016,          2
10431, 1513604017,          2
10432, 1513604018,          7
10433, 1513604019,          5
10434, 1513604020,          9
10435, 1513604021,          4
10436, 1513604022,          2
10437, 1513604023,          3
10438, 1513604024,          6
10439, 1513604025,         10
10440, 1513604026,          7
10441, 1513604027,          5
10442, 1513604028,          5
10443, 1513604029,          6
10444, 1513604030,         10
10445, 1513604031,         10
10446, 1513604032,          6
10447, 1513604033,          6
10448, 1513604034,          8
10449, 1513604035,          8
10450, 1513604036,          9
10451, 1513604037,          6
10452, 1513604038,          5
10453, 1513604039,          5
10454, 1513604040,         11
10455, 1513604041,         11
10456, 1513604042,          6
10457, 1513604043,          5
10458, 1513604044,          8
10459, 1513604045,         10
10460, 1513604046,         13
10461, 1513604047,          4
10462, 1513604048,          2
10463, 1513604049,          2
10464, 1513604050,          6
10465, 1513604051,          4
10466, 1513604052,          3
10467, 1513604053,          2
10468, 1513604054,          7
10469, 1513604055,          5
10470, 1513604056,          2
10471, 1513604057,          8
10472, 1513604058,          2
10473, 1513604059,          3
10474, 1513604060,          9
10475, 1513604061,          7
10476, 1513604062,          5
10477, 1513604063,          5
10478, 1513604064,          6
10479, 1513604065,          6
10480, 1513604066,         11
10481, 1513604067,          5
10482, 1513604068,          6
10483, 1513604069,         11
10484, 1513604070,          8
10485, 1513604071,          8
10486, 1513604072,          7
10487, 1513604073,          5
10488, 1513604074,          5
10489, 1513604075,          7
10490, 1513604076,          6
10491, 1513604077,          9
10492, 1513604078,          5
10493, 1513604079,         11
10494, 1513604080,         10
10495, 1513604081,          9
10496, 1513604082,          7
10497, 1513604083,          2
10498, 1513604084,          2
10499, 1513604085,          2
10500, 1513604086,          2
10501, 1513604087,          5
10502, 1513604088,          2
10503, 1513604089,         11
10504, 1513604090,          6
10505, 1513604091,          2
10506, 1513604092,          8
10507, 1513604093,          2
10508, 1513604094,          3
10509, 1513604095,          6
10510, 1513604096,          6
10511, 1513604097,          9
10512, 1513604098,          7
10513, 1513604099,          9
